"","latitude","longitude","date","gdd","ppet","accumulatedGdd","accumulatedPpet","pet.amount","accumulatedPrecipitation.amount","accumulatedPet.amount"
"1",9.713951,76.682596,"2016-01-01",17.5250005722046,0,17.5250005722046,0,5.01703680906136,0,5.01703680906136
"2",9.713951,76.682596,"2016-01-02",17.5299987792969,0,35.0549993515015,0,4.99822547431875,0,10.0152622833801
"3",9.713951,76.682596,"2016-01-03",17.4799995422363,0,52.5349988937378,0,5.12427693749788,0,15.139539220878
"4",9.713951,76.682596,"2016-01-04",17.4500007629395,0,69.9849996566772,0,5.04912150235373,0,20.1886607232317
"5",9.713951,76.682596,"2016-01-05",17.6700000762939,0,87.6549997329712,0,5.15302456479282,0,25.3416852880245
"6",9.713951,76.682596,"2016-01-06",18.0450000762939,0,105.699999809265,0,4.72161082519489,0,30.0632961132194
"7",9.713951,76.682596,"2016-01-07",18.2299995422363,0,123.929999351501,0,4.63352137231704,0,34.6968174855365
"8",9.713951,76.682596,"2016-01-08",18.4850006103516,0,142.414999961853,0,4.86353384824669,0,39.5603513337832
"9",9.713951,76.682596,"2016-01-09",18.2650012969971,0,160.68000125885,0,4.86562341746587,0,44.425974751249
"10",9.713951,76.682596,"2016-01-10",18.5349988937378,0,179.215000152588,0,4.73821098338937,0,49.1641857346384
"11",9.713951,76.682596,"2016-01-11",18.2999992370605,0,197.514999389648,0,4.97774244126191,0,54.1419281759003
"12",9.713951,76.682596,"2016-01-12",17.7499990463257,0,215.264998435974,0,5.0338219049611,0,59.1757500808614
"13",9.713951,76.682596,"2016-01-13",17.7849998474121,0,233.049998283386,0,5.04599011273776,0,64.2217401935992
"14",9.713951,76.682596,"2016-01-14",17.8849992752075,0,250.934997558594,0,4.91159234596083,0,69.13333253956
"15",9.713951,76.682596,"2016-01-15",17.3700008392334,0,268.304998397827,0,5.11915152229199,0,74.252484061852
"16",9.713951,76.682596,"2016-01-16",17.8200006484985,0,286.124999046326,0,5.00129647606096,0,79.2537805379129
"17",9.713951,76.682596,"2016-01-17",17.9199991226196,0,304.044998168945,0,5.05505109185452,0,84.3088316297675
"18",9.713951,76.682596,"2016-01-18",18.1500005722046,0,322.19499874115,0,4.9609475887329,0,89.2697792185004
"19",9.713951,76.682596,"2016-01-19",18.3150005340576,0,340.509999275208,0,4.58163724540177,0,93.8514164639021
"20",9.713951,76.682596,"2016-01-20",18.1750001907349,0,358.684999465942,0,3.44976290904892,0,97.301179372951
"21",9.713951,76.682596,"2016-01-21",19.2000007629395,0,377.885000228882,0,4.62795757099283,0,101.929136943944
"22",9.713951,76.682596,"2016-01-22",18.9350004196167,0.856433494973615,396.820000648499,0.856433494973615,4.59700897299407,3.93703246116638,106.526145916938
"23",9.713951,76.682596,"2016-01-23",18.8999996185303,0,415.720000267029,0.856433494973615,4.85083256942327,3.93703246116638,111.376978486361
"24",9.713951,76.682596,"2016-01-24",19.039999961853,0,434.760000228882,0.856433494973615,4.77922078292536,3.93703246116638,116.156199269287
"25",9.713951,76.682596,"2016-01-25",19.4849996566772,0,454.244999885559,0.856433494973615,4.77373113864494,3.93703246116638,120.929930407932
"26",9.713951,76.682596,"2016-01-26",19.1099996566772,0,473.354999542236,0.856433494973615,5.15259193928604,3.93703246116638,126.082522347218
"27",9.713951,76.682596,"2016-01-27",18.8900003433228,0,492.244999885559,0.856433494973615,5.24372445501917,3.93703246116638,131.326246802237
"28",9.713951,76.682596,"2016-01-28",18.914999961853,0,511.159999847412,0.856433494973615,5.42152047816936,3.93703246116638,136.747767280406
"29",9.713951,76.682596,"2016-01-29",18.6700000762939,0,529.829999923706,0.856433494973615,5.53728507411646,3.93703246116638,142.285052354523
